2022-10-23 21:43:43, Epoch: [1 / 90], step: [2300 / 3326], loss_dice: 1.0, loss_ce: 0.14341688, loss: 1.1434169, lr: 0.0009995312
2022-10-23 21:43:46, Epoch: [1 / 90], step: [2350 / 3326], loss_dice: 0.861751, loss_ce: 0.22797439, loss: 1.0897254, lr: 0.0009995198
2022-10-23 21:43:50, Epoch: [1 / 90], step: [2400 / 3326], loss_dice: 0.99885637, loss_ce: 0.22268988, loss: 1.2215463, lr: 0.0009995083
2022-10-23 21:43:54, Epoch: [1 / 90], step: [2450 / 3326], loss_dice: 0.3358581, loss_ce: 0.34090427, loss: 0.67676234, lr: 0.0009994966
2022-10-23 21:43:58, Epoch: [1 / 90], step: [2500 / 3326], loss_dice: 0.55795455, loss_ce: 0.24728927, loss: 0.80524385, lr: 0.0009994848
2022-10-23 21:44:01, Epoch: [1 / 90], step: [2550 / 3326], loss_dice: 0.47306818, loss_ce: 0.1320835, loss: 0.60515165, lr: 0.0009994728
2022-10-23 21:44:05, Epoch: [1 / 90], step: [2600 / 3326], loss_dice: 0.5113133, loss_ce: 0.23526311, loss: 0.7465764, lr: 0.0009994607
2022-10-23 21:44:09, Epoch: [1 / 90], step: [2650 / 3326], loss_dice: 1.0, loss_ce: 0.07731126, loss: 1.0773113, lr: 0.0009994485
2022-10-23 21:44:13, Epoch: [1 / 90], step: [2700 / 3326], loss_dice: 0.9928177, loss_ce: 0.21419616, loss: 1.2070138, lr: 0.000999436
2022-10-23 21:44:17, Epoch: [1 / 90], step: [2750 / 3326], loss_dice: 0.2869836, loss_ce: 0.24316123, loss: 0.5301448, lr: 0.0009994236
2022-10-23 21:44:20, Epoch: [1 / 90], step: [2800 / 3326], loss_dice: 0.20242381, loss_ce: 0.15336601, loss: 0.35578984, lr: 0.0009994109
2022-10-23 21:44:24, Epoch: [1 / 90], step: [2850 / 3326], loss_dice: 1.0, loss_ce: 0.0954189, loss: 1.0954189, lr: 0.0009993981
2022-10-23 21:44:28, Epoch: [1 / 90], step: [2900 / 3326], loss_dice: 0.995112, loss_ce: 0.13244432, loss: 1.1275563, lr: 0.0009993851
2022-10-23 21:44:32, Epoch: [1 / 90], step: [2950 / 3326], loss_dice: 0.19838703, loss_ce: 0.13218984, loss: 0.33057687, lr: 0.000999372
2022-10-23 21:44:35, Epoch: [1 / 90], step: [3000 / 3326], loss_dice: 0.37095958, loss_ce: 0.12063342, loss: 0.491593, lr: 0.0009993588
2022-10-23 21:44:39, Epoch: [1 / 90], step: [3050 / 3326], loss_dice: 0.23386854, loss_ce: 0.16750294, loss: 0.40137148, lr: 0.0009993454
2022-10-23 21:44:43, Epoch: [1 / 90], step: [3100 / 3326], loss_dice: 0.5929426, loss_ce: 0.13750097, loss: 0.7304436, lr: 0.0009993319
2022-10-23 21:44:46, Epoch: [1 / 90], step: [3150 / 3326], loss_dice: 0.6675265, loss_ce: 0.1475844, loss: 0.81511086, lr: 0.0009993183
2022-10-23 21:44:50, Epoch: [1 / 90], step: [3200 / 3326], loss_dice: 0.7442972, loss_ce: 0.22463076, loss: 0.968928, lr: 0.0009993046
2022-10-23 21:44:54, Epoch: [1 / 90], step: [3250 / 3326], loss_dice: 0.9982747, loss_ce: 0.11277529, loss: 1.11105, lr: 0.0009992906
2022-10-23 21:44:58, Epoch: [1 / 90], step: [3300 / 3326], loss_dice: 0.7586526, loss_ce: 0.36820006, loss: 1.1268528, lr: 0.0009992766
2022-10-23 21:45:14, Epoch: [2 / 90], step: [0 / 3326], loss_dice: 0.51976824, loss_ce: 0.18394983, loss: 0.70371807, lr: 0.0009992693
2022-10-23 21:45:18, Epoch: [2 / 90], step: [50 / 3326], loss_dice: 0.2567951, loss_ce: 0.18042548, loss: 0.43722057, lr: 0.000999255
2022-10-23 21:45:22, Epoch: [2 / 90], step: [100 / 3326], loss_dice: 1.0, loss_ce: 0.09051223, loss: 1.0905123, lr: 0.0009992407
2022-10-23 21:45:25, Epoch: [2 / 90], step: [150 / 3326], loss_dice: 0.29840857, loss_ce: 0.1122555, loss: 0.41066408, lr: 0.0009992261
2022-10-23 21:45:29, Epoch: [2 / 90], step: [200 / 3326], loss_dice: 1.0, loss_ce: 0.04088289, loss: 1.040883, lr: 0.0009992115
2022-10-23 21:45:33, Epoch: [2 / 90], step: [250 / 3326], loss_dice: 0.19196779, loss_ce: 0.1557757, loss: 0.34774348, lr: 0.0009991967
2022-10-23 21:45:37, Epoch: [2 / 90], step: [300 / 3326], loss_dice: 0.43060136, loss_ce: 0.12792966, loss: 0.55853105, lr: 0.0009991818
